"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:0032259"	"methylation"	"3/247"	"60/2736"	0.918825954499292	0.981328676014946	0.981328676014946	"yaeB/yafE/prmC"	3
"CC"	"GO:0031224"	"intrinsic component of membrane"	"26/247"	"360/2736"	0.919596503337216	0.981328676014946	0.981328676014946	"fhuB/clcA/metN/cyoA/dacA/tolQ/potH/ybjE/macA/ftsK/dmsA/yebQ/manY/hyaC/hyaA/pntB/lysP/nupC/yfhB/ugpC/yhjD/dctA/torC/atpE/lsrC/mgtA"	26
"MF"	"GO:0016757"	"glycosyltransferase activity"	"3/247"	"61/2736"	0.924172943168618	0.981954966314243	0.981954966314243	"lpxB/cpsB/pyrE"	3
"BP"	"GO:0042364"	"water-soluble vitamin biosynthetic process"	"2/247"	"45/2736"	0.924298836833595	0.981954966314243	0.981954966314243	"pdxH/pdxB"	2
"BP"	"GO:0042254"	"ribosome biogenesis"	"5/247"	"91/2736"	0.925359160049559	0.981954966314243	0.981954966314243	"rplT/era/rplQ/rpmC/rplB"	5
"BP"	"GO:0009110"	"vitamin biosynthetic process"	"2/247"	"46/2736"	0.929971326840004	0.981954966314243	0.981954966314243	"pdxH/pdxB"	2
"MF"	"GO:0016860"	"intramolecular oxidoreductase activity"	"1/247"	"28/2736"	0.930265134369372	0.981954966314243	0.981954966314243	"yihS"	1
"BP"	"GO:0043412"	"macromolecule modification"	"14/247"	"215/2736"	0.933853895885295	0.981954966314243	0.981954966314243	"map/tilS/yaeB/moeA/cheW/prmC/yeaG/wzb/era/alaS/yhbO/yhbS/ppiA/nrfG"	14
"BP"	"GO:0009057"	"macromolecule catabolic process"	"3/247"	"63/2736"	0.933914662600758	0.981954966314243	0.981954966314243	"degP/iraP/hofP"	3
"MF"	"GO:0015267"	"channel activity"	"2/247"	"47/2736"	0.935241751879416	0.981954966314243	0.981954966314243	"sapC/atpE"	2
"MF"	"GO:0022803"	"passive transmembrane transporter activity"	"2/247"	"47/2736"	0.935241751879416	0.981954966314243	0.981954966314243	"sapC/atpE"	2
"MF"	"GO:0016831"	"carboxy-lyase activity"	"1/247"	"29/2736"	0.936625736958281	0.981954966314243	0.981954966314243	"gcl"	1
"BP"	"GO:0046700"	"heterocycle catabolic process"	"4/247"	"79/2736"	0.93664268732988	0.981954966314243	0.981954966314243	"rihC/fes/mazG/hofP"	4
"BP"	"GO:0044283"	"small molecule biosynthetic process"	"18/247"	"269/2736"	0.940459678242561	0.981954966314243	0.981954966314243	"carA/uppS/fabZ/aroL/ykgA/pdxH/fabF/folC/pdxB/pheA/mazG/argA/yhbO/asd/ilvB/asnA/lysC/argI"	18
"BP"	"GO:0006023"	"aminoglycan biosynthetic process"	"1/247"	"30/2736"	0.942408316556103	0.981954966314243	0.981954966314243	"uppS"	1
"BP"	"GO:0006024"	"glycosaminoglycan biosynthetic process"	"1/247"	"30/2736"	0.942408316556103	0.981954966314243	0.981954966314243	"uppS"	1
"BP"	"GO:0009252"	"peptidoglycan biosynthetic process"	"1/247"	"30/2736"	0.942408316556103	0.981954966314243	0.981954966314243	"uppS"	1
"BP"	"GO:0046434"	"organophosphate catabolic process"	"1/247"	"30/2736"	0.942408316556103	0.981954966314243	0.981954966314243	"mazG"	1
"MF"	"GO:0046873"	"metal ion transmembrane transporter activity"	"1/247"	"30/2736"	0.942408316556103	0.981954966314243	0.981954966314243	"znuC"	1
"BP"	"GO:0051674"	"localization of cell"	"1/247"	"30/2736"	0.942408316556103	0.981954966314243	0.981954966314243	"frdB"	1
"BP"	"GO:0034655"	"nucleobase-containing compound catabolic process"	"3/247"	"65/2736"	0.942495417307132	0.981954966314243	0.981954966314243	"rihC/mazG/hofP"	3
"BP"	"GO:1901361"	"organic cyclic compound catabolic process"	"4/247"	"81/2736"	0.944222649055865	0.981954966314243	0.981954966314243	"rihC/fes/mazG/hofP"	4
"CC"	"GO:0043228"	"non-membrane-bounded organelle"	"5/247"	"96/2736"	0.944357183210105	0.981954966314243	0.981954966314243	"rplT/rpmI/rplQ/rpmC/rplB"	5
"BP"	"GO:0009152"	"purine ribonucleotide biosynthetic process"	"2/247"	"49/2736"	0.944679018569125	0.981954966314243	0.981954966314243	"coaE/atpE"	2
"BP"	"GO:0043414"	"macromolecule methylation"	"2/247"	"49/2736"	0.944679018569125	0.981954966314243	0.981954966314243	"yaeB/prmC"	2
"BP"	"GO:0009127"	"purine nucleoside monophosphate biosynthetic process"	"1/247"	"31/2736"	0.947665207099578	0.982842880703949	0.982842880703949	"atpE"	1
"BP"	"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	"1/247"	"31/2736"	0.947665207099578	0.982842880703949	0.982842880703949	"atpE"	1
"BP"	"GO:0044038"	"cell wall macromolecule biosynthetic process"	"1/247"	"32/2736"	0.952444021830226	0.984847060570063	0.984847060570063	"uppS"	1
"BP"	"GO:0070589"	"cellular component macromolecule biosynthetic process"	"1/247"	"32/2736"	0.952444021830226	0.984847060570063	0.984847060570063	"uppS"	1
"MF"	"GO:0016791"	"phosphatase activity"	"2/247"	"51/2736"	0.952802145367132	0.984847060570063	0.984847060570063	"wzb/yfhB"	2
"BP"	"GO:0005975"	"carbohydrate metabolic process"	"12/247"	"198/2736"	0.955900822186975	0.985278018735106	0.985278018735106	"araD/sfsA/lpxB/acnA/rspA/cpsB/wzb/rhmA/gudD/rpe/xylB/rbsD"	12
"BP"	"GO:0006164"	"purine nucleotide biosynthetic process"	"2/247"	"52/2736"	0.956424974802516	0.985278018735106	0.985278018735106	"coaE/atpE"	2
"BP"	"GO:0015833"	"peptide transport"	"2/247"	"52/2736"	0.956424974802516	0.985278018735106	0.985278018735106	"tolQ/ffh"	2
"BP"	"GO:0072522"	"purine-containing compound biosynthetic process"	"2/247"	"53/2736"	0.959781657918373	0.987513168189542	0.987513168189542	"coaE/atpE"	2
"BP"	"GO:0009156"	"ribonucleoside monophosphate biosynthetic process"	"1/247"	"34/2736"	0.960736780765748	0.987513168189542	0.987513168189542	"atpE"	1
"MF"	"GO:0008173"	"RNA methyltransferase activity"	"1/247"	"35/2736"	0.964325979563253	0.988278201405675	0.988278201405675	"yaeB"	1
"BP"	"GO:0009312"	"oligosaccharide biosynthetic process"	"1/247"	"35/2736"	0.964325979563253	0.988278201405675	0.988278201405675	"lpxB"	1
"BP"	"GO:1901137"	"carbohydrate derivative biosynthetic process"	"10/247"	"176/2736"	0.965682823207918	0.988278201405675	0.988278201405675	"carA/araD/coaE/uppS/lpxB/pyrC/cpsB/wzb/pyrE/atpE"	10
"BP"	"GO:0042886"	"amide transport"	"2/247"	"55/2736"	0.965768611135047	0.988278201405675	0.988278201405675	"tolQ/ffh"	2
"BP"	"GO:0016311"	"dephosphorylation"	"2/247"	"56/2736"	0.968432155556666	0.989905152353932	0.989905152353932	"wzb/yfhB"	2
"BP"	"GO:0018193"	"peptidyl-amino acid modification"	"2/247"	"58/2736"	0.973174889405394	0.990435781897102	0.990435781897102	"ppiA/nrfG"	2
"BP"	"GO:0001510"	"RNA methylation"	"1/247"	"38/2736"	0.973248176137499	0.990435781897102	0.990435781897102	"yaeB"	1
"BP"	"GO:0009124"	"nucleoside monophosphate biosynthetic process"	"1/247"	"38/2736"	0.973248176137499	0.990435781897102	0.990435781897102	"atpE"	1
"CC"	"GO:0032993"	"protein-DNA complex"	"1/247"	"38/2736"	0.973248176137499	0.990435781897102	0.990435781897102	"fur"	1
"BP"	"GO:0006399"	"tRNA metabolic process"	"3/247"	"80/2736"	0.980606432333512	0.991888983467584	0.991888983467584	"tilS/yaeB/alaS"	3
"BP"	"GO:0033692"	"cellular polysaccharide biosynthetic process"	"2/247"	"62/2736"	0.980687638219737	0.991888983467584	0.991888983467584	"cpsB/wzb"	2
"BP"	"GO:0000271"	"polysaccharide biosynthetic process"	"2/247"	"63/2736"	0.982221178403966	0.991888983467584	0.991888983467584	"cpsB/wzb"	2
"BP"	"GO:0009311"	"oligosaccharide metabolic process"	"1/247"	"43/2736"	0.983453817151354	0.991888983467584	0.991888983467584	"lpxB"	1
"MF"	"GO:0140098"	"catalytic activity, acting on RNA"	"5/247"	"116/2736"	0.984214324893948	0.991888983467584	0.991888983467584	"tilS/yaeB/rnd/alaS/rtcB"	5
"BP"	"GO:0009451"	"RNA modification"	"3/247"	"83/2736"	0.984521483486251	0.991888983467584	0.991888983467584	"tilS/yaeB/alaS"	3
"BP"	"GO:0034637"	"cellular carbohydrate biosynthetic process"	"2/247"	"65/2736"	0.984942695945656	0.991888983467584	0.991888983467584	"cpsB/wzb"	2
"BP"	"GO:1903509"	"liposaccharide metabolic process"	"1/247"	"44/2736"	0.984971420999708	0.991888983467584	0.991888983467584	"lpxB"	1
"BP"	"GO:0016051"	"carbohydrate biosynthetic process"	"3/247"	"84/2736"	0.985649869601768	0.991888983467584	0.991888983467584	"lpxB/cpsB/wzb"	3
"BP"	"GO:0034404"	"nucleobase-containing small molecule biosynthetic process"	"1/247"	"45/2736"	0.986350343367119	0.991888983467584	0.991888983467584	"mazG"	1
"BP"	"GO:0006396"	"RNA processing"	"4/247"	"102/2736"	0.986509975965048	0.991888983467584	0.991888983467584	"tilS/yaeB/alaS/rtcB"	4
"BP"	"GO:0044262"	"cellular carbohydrate metabolic process"	"5/247"	"120/2736"	0.987904264490122	0.992208858235177	0.992208858235177	"acnA/cpsB/wzb/rpe/xylB"	5
"BP"	"GO:0044264"	"cellular polysaccharide metabolic process"	"2/247"	"71/2736"	0.990898811565528	0.994133519329071	0.994133519329071	"cpsB/wzb"	2
"BP"	"GO:0005976"	"polysaccharide metabolic process"	"2/247"	"74/2736"	0.992942753764484	0.994437175817256	0.994437175817256	"cpsB/wzb"	2
"BP"	"GO:0034470"	"ncRNA processing"	"3/247"	"94/2736"	0.993358610550643	0.994437175817256	0.994437175817256	"tilS/yaeB/alaS"	3
"BP"	"GO:0034660"	"ncRNA metabolic process"	"3/247"	"121/2736"	0.999250768210486	0.999250768210486	0.999250768210486	"tilS/yaeB/alaS"	3
